time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1989-04-23T07:44:06.270Z,42.158,22.688,10,1.8,ml,,,,0.7,us,usp0003u8w,2014-11-07T00:44:01.494Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-04-21T07:29:36.400Z,41.29,22.772,10,1.4,ml,,,,0.1,us,usp0003u6n,2014-11-07T00:44:01.300Z,Macedonia region,earthquake,,,,,reviewed,us,sko
1989-04-15T14:22:34.230Z,41.837,23.692,10,2.4,ml,,,,0.7,us,usp0003tzw,2014-11-07T00:44:00.102Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-04-15T12:10:45.220Z,41.845,22.759,10,2.7,ml,,,,1.2,us,usp0003tzu,2014-11-07T00:44:00.098Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-10T18:28:09.450Z,41.977,22.585,10,2.7,ml,,,,1.2,us,usp0003tu8,2014-11-07T00:43:59.412Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-10T08:18:05.280Z,41.835,22.868,10,1.8,ml,,,,1.1,us,usp0003tts,2014-11-07T00:43:59.378Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-10T01:34:02.850Z,41.832,22.87,12.2,2.8,md,,,,0.8,us,usp0003ttc,2014-11-07T00:43:59.356Z,Macedonia,earthquake,,4.6,,,reviewed,us,ath
1989-04-09T22:13:30.210Z,41.817,22.862,10,2.4,ml,,,,1,us,usp0003tt5,2014-11-07T00:43:59.342Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-09T20:52:32.880Z,41.818,22.846,10,2.2,ml,,,,1.2,us,usp0003tsz,2014-11-07T00:43:59.327Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-09T20:50:05.180Z,41.83,22.863,10,3.1,ml,,,,1.3,us,usp0003tsy,2014-11-07T00:43:59.324Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-09T20:46:28.450Z,41.855,22.803,10,2.3,ml,,,,1.3,us,usp0003tsx,2014-11-07T00:43:59.322Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-04-09T20:44:08.020Z,41.821,22.875,10,2.8,ml,,,,1.3,us,usp0003tsw,2014-11-07T00:43:59.321Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-03-28T01:36:09.900Z,41.856,22.972,10,3.5,ml,,,,1.1,us,usp0003tce,2014-11-07T00:43:51.457Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1989-03-07T01:48:42.930Z,41.724,22.281,10,3.1,ml,,,,1,us,usp0003spr,2014-11-07T00:43:47.576Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-02-26T04:20:00.850Z,41.454,23.592,10,2.5,ml,,,,1.2,us,usp0003sc1,2014-11-07T00:43:38.579Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-02-21T13:29:08.590Z,42.325,24.135,10,3,m,,,,0.6,us,usp0003s52,2014-11-07T00:43:37.574Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-02-21T13:19:53.250Z,41.537,23.179,10,2.5,ml,,,,0.6,us,usp0003s51,2014-11-07T00:43:37.573Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-02-21T12:29:46.660Z,42.833,23.548,10,2.6,ml,,,,1.4,us,usp0003s4v,2014-11-07T00:43:37.560Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-02-21T02:48:36.100Z,42.075,24.954,10,2.8,ml,,,,1,us,usp0003s4a,2014-11-07T00:43:37.526Z,Bulgaria,earthquake,,,,,reviewed,us,the
1989-02-09T02:26:31.280Z,41.782,22.645,10,1.8,ml,,,,1.2,us,usp0003rpf,2014-11-07T00:43:34.979Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-02-08T12:44:18.820Z,41.598,22.299,10,1.9,ml,,,,1.8,us,usp0003rnv,2014-11-07T00:43:34.901Z,Macedonia,earthquake,,,,,reviewed,us,sko
1989-01-18T07:14:16.270Z,41.473,24.639,10,3.1,md,,,,1.2,us,usp0003qyp,2014-11-07T00:43:27.447Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1989-01-06T05:38:08.960Z,41.289,23.334,5,3.2,md,,,,1.1,us,usp0003qjt,2014-11-07T00:43:24.182Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,ath
1988-12-26T06:38:58.140Z,41.694,23.4,10,1.7,ml,,,,1,us,usp0003q6p,2014-11-07T00:43:19.217Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1988-12-13T16:02:19.970Z,41.296,23.256,10,1.4,ml,,,,0.9,us,usp0003pu0,2014-11-07T00:43:17.216Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,sko
1988-12-13T16:01:10.450Z,41.281,23.217,10,1.5,ml,,,,1.1,us,usp0003ptz,2014-11-07T00:43:17.215Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,sko
1988-12-05T09:27:31.440Z,41.937,23.114,10,2.6,ml,,,,0.8,us,usp0003pj9,2014-11-07T00:43:15.258Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1988-11-06T01:07:50.570Z,41.343,23.288,10,1.6,ml,,,,0.6,us,usp0003nka,2014-11-07T00:43:04.779Z,Greece-Bulgaria border region,earthquake,,,,,reviewed,us,sko
1988-10-25T05:04:28.140Z,41.707,22.808,10,2.1,ml,,,,0.8,us,usp0003n63,2014-11-07T00:42:59.482Z,Macedonia,earthquake,,,,,reviewed,us,sko
1988-09-28T06:34:53.340Z,41.975,22.824,10,2.7,ml,,,,1.3,us,usp0003mav,2014-11-07T00:42:51.652Z,Macedonia,earthquake,,,,,reviewed,us,sko
1988-09-28T06:26:47.370Z,41.912,23.014,10,2.9,ml,,,,1.1,us,usp0003mau,2014-11-07T00:42:51.650Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1988-09-20T02:01:11.540Z,41.5,22.295,10,2.6,ml,,,,0.9,us,usp0003m3y,2014-11-07T00:42:49.879Z,Macedonia,earthquake,,,,,reviewed,us,sko
1988-08-18T17:37:44.670Z,42.088,24.052,10,3,md,,,,1.1,us,usp0003k4e,2014-11-07T00:42:41.355Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1988-06-22T15:41:43.990Z,41.853,23.894,10,3.2,md,,,,1.5,us,usp0003h6m,2014-11-07T00:42:20.606Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1988-05-27T12:58:49.230Z,41.775,23.665,10,2.7,ml,,,,0.7,us,usp0003ger,2014-11-07T00:42:11.749Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1988-05-07T20:54:02.960Z,41.886,23.153,10,2,ml,,,,1.4,us,usp0003frs,2014-11-07T00:42:06.405Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1988-03-25T16:17:15.060Z,41.309,22.572,10,2.4,ml,,,,0.7,us,usp0003eae,2014-11-07T00:41:49.669Z,Macedonia,earthquake,,,,,reviewed,us,sko
1988-03-07T20:24:33.890Z,41.765,23.726,10,2.9,ml,,,,0.5,us,usp0003dpz,2014-11-07T00:41:46.508Z,Bulgaria,earthquake,,,,,reviewed,us,the
1987-12-16T15:31:03.420Z,41.514,22.32,10,2.7,ml,,,,1,us,usp0003bbb,2014-11-07T00:41:24.047Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-12-14T14:44:56.130Z,42.023,24.655,10,1.8,ml,,,,1.3,us,usp0003b9b,2014-11-07T00:41:23.580Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-12-05T10:28:44.680Z,41.603,23,10,2.5,ml,,,,0.9,us,usp0003azb,2014-11-07T00:41:21.089Z,Bulgaria,earthquake,,,,,reviewed,us,the
1987-12-05T10:16:28.000Z,41.741,22.895,10,1.8,ml,,,,0.3,us,usp0003az9,2014-11-07T00:41:21.084Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-11-09T05:23:27.100Z,41.762,23.713,10,2.8,ml,,,,0.9,us,usp0003a01,2014-11-07T00:41:12.806Z,Bulgaria,earthquake,,,,,reviewed,us,the
1987-11-06T23:46:01.190Z,41.389,22.482,10,2.5,ml,,,,0.8,us,usp00039xx,2014-11-07T00:41:11.878Z,Macedonia,earthquake,,,,,reviewed,us,the
1987-10-31T22:25:34.550Z,41.702,22.753,10,1.5,m,,,,0.4,us,usp00039t6,2014-11-07T00:41:08.153Z,Macedonia,earthquake,,,,,reviewed,us,ath
1987-10-31T15:25:22.960Z,41.468,22.291,10,2.1,m,,,,1.1,us,usp00039sw,2014-11-07T00:41:08.135Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-10-19T02:47:19.170Z,41.366,23.065,10,1,ml,,,,0.9,us,usp00039d9,2014-11-07T00:41:05.757Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-10-15T19:25:41.550Z,41.378,23.584,7.9,2.5,ml,,,,0.9,us,usp000399u,2014-11-07T00:41:05.368Z,Greece-Bulgaria border region,earthquake,,5.1,,,reviewed,us,sko
1987-09-22T13:49:05.400Z,42.255,23.316,10,1.9,ml,,,,1,us,usp00038m4,2014-11-07T00:40:57.664Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-09-03T05:01:25.260Z,41.747,22.996,10,2.6,ml,,,,0.6,us,usp000381q,2014-11-07T00:40:53.568Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-08-19T21:44:34.330Z,41.825,22.598,10,2,m,,,,0.4,us,usp00037na,2014-11-07T00:40:49.219Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-08-03T20:14:18.480Z,41.82,23.923,10,2.5,ml,,,,1,us,usp000377h,2014-11-07T00:40:46.491Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-08-03T13:02:50.690Z,41.294,22.668,10,2.7,m,,,,1.5,us,usp0003773,2014-11-07T00:40:46.394Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-07-05T23:14:24.050Z,41.441,23.282,10,2.5,ml,,,,1.2,us,usp00036ch,2014-11-07T00:40:38.619Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-06-03T12:36:58.230Z,41.974,22.872,10,2.8,ml,,,,0.9,us,usp00035gf,2014-11-07T00:40:30.111Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-05-11T17:35:03.220Z,43.236,25.966,10,3.4,mb,,,,1.1,us,usp00034xe,2014-11-07T00:40:24.432Z,Bulgaria,earthquake,,,,2,reviewed,us,us
1987-05-07T21:14:05.730Z,42.727,26.597,10.3,3.4,mb,,,,0.9,us,usp00034tn,2014-11-07T00:40:23.774Z,Bulgaria,earthquake,,2.9,,2,reviewed,us,us
1987-05-05T03:30:06.570Z,41.45,23.619,10,1.5,ml,,,,0.4,us,usp00034qs,2014-11-07T00:40:22.560Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-05-02T14:02:34.520Z,43.082,27.487,14.7,3.6,mb,,,,1.2,us,usp00034nj,2014-11-07T00:40:20.208Z,Bulgaria,earthquake,,2.7,,3,reviewed,us,us
1987-05-02T09:05:34.200Z,41.904,24.654,10.6,3.3,mb,,,,1.1,us,usp00034nd,2014-11-07T00:40:20.120Z,Bulgaria,earthquake,,2.2,,2,reviewed,us,us
1987-04-12T09:00:51.810Z,42.732,26.646,12.6,3.8,mb,,,,1.1,us,usp000343s,2014-11-07T00:40:14.069Z,Bulgaria,earthquake,,4,,2,reviewed,us,us
1987-04-03T09:12:15.590Z,41.914,23.145,10,2.3,ml,,,,0.9,us,usp00033vz,2014-11-07T00:40:11.966Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1987-03-29T23:45:58.530Z,41.5,22.566,10,1.7,ml,,,,0.4,us,usp00033rt,2014-11-07T00:40:07.759Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-03-19T08:05:02.550Z,41.451,22.357,10,2.5,ml,,,,0.7,us,usp00033ek,2014-11-07T00:40:05.214Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-01-28T18:46:23.150Z,41.805,22.931,10,2,ml,,,,0.8,us,usp0003200,2014-11-07T00:39:41.108Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-01-24T06:33:47.780Z,41.8,22.829,10,2.1,ml,,,,0.3,us,usp00031vy,2014-11-07T00:39:40.546Z,Macedonia,earthquake,,,,,reviewed,us,sko
1987-01-23T21:10:11.000Z,41.684,22.866,10,2.3,ml,,,,1.3,us,usp00031vs,2014-11-07T00:39:40.521Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-12-18T17:16:14.790Z,43.305,26.066,6.1,4.5,mb,,,,1.3,us,usp00030yz,2014-11-07T00:39:30.257Z,Bulgaria,earthquake,,3,,7,reviewed,us,us
1986-12-17T22:01:47.000Z,43.257,26.089,22.6,4.4,mb,,,,1.3,us,usp00030y6,2014-11-07T00:39:30.123Z,Bulgaria,earthquake,,3.3,,19,reviewed,us,us
1986-12-12T19:29:52.760Z,43.264,26.076,10,4.3,mb,,,,1.3,us,usp00030ue,2014-11-07T00:39:29.415Z,Bulgaria,earthquake,,,,19,reviewed,us,us
1986-12-11T04:24:37.620Z,41.379,23.084,10,2,ml,,,,1.2,us,usp00030sw,2014-11-07T00:39:29.083Z,Bulgaria,earthquake,,,,,reviewed,us,vay
1986-12-08T14:44:29.000Z,43.288,26.02,31.3,4.4,mb,,,,1.1,us,usp00030qt,2014-11-07T00:39:28.715Z,Bulgaria,earthquake,,2.9,,17,reviewed,us,us
1986-12-07T17:26:06.430Z,43.259,26.013,10,4.1,mb,,,,1.2,us,usp00030pz,2014-11-07T00:39:28.522Z,Bulgaria,earthquake,,,,16,reviewed,us,us
1986-12-07T14:17:09.560Z,43.274,25.912,20.5,5.6,mw,,,,1.2,us,usp00030pu,2016-11-10T00:08:43.745Z,Bulgaria,earthquake,,2.4,,,reviewed,us,hrv
1986-12-05T00:56:22.460Z,41.316,22.568,10,2.2,ml,,,,0.5,us,usp00030mp,2014-11-07T00:39:27.245Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-12-04T22:18:27.300Z,41.288,22.561,5,2.9,ml,,,,0.9,us,usp00030mj,2014-11-07T00:39:27.193Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-10-04T19:55:11.350Z,41.338,22.69,10,1.9,ml,,,,0.6,us,usp0002yp9,2014-11-07T00:39:07.263Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-10-04T17:29:57.800Z,41.285,22.402,10,1.9,ml,,,,1.4,us,usp0002yp4,2014-11-07T00:39:07.248Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-10-04T16:51:35.020Z,41.315,22.675,10,2,ml,,,,0.3,us,usp0002yp3,2014-11-07T00:39:07.244Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-09-26T08:41:59.380Z,41.759,23.717,10,2.7,ml,,,,0.8,us,usp0002yd8,2014-11-07T00:39:03.281Z,Bulgaria,earthquake,,,,,reviewed,us,the
1986-09-23T21:26:34.460Z,41.494,23.295,10,2.5,ml,,,,0.5,us,usp0002yat,2014-11-07T00:39:02.423Z,Bulgaria,earthquake,,,,,reviewed,us,the
1986-08-19T04:05:44.390Z,43.165,26.007,28.7,3.8,ml,,,,0.9,us,usp0002xa2,2014-11-07T00:38:52.278Z,Bulgaria,earthquake,,4.1,,,reviewed,us,sko
1986-05-25T04:53:15.050Z,41.784,22.687,10,2.6,m,,,,0.9,us,usp0002uda,2014-11-07T00:38:25.882Z,Macedonia,earthquake,,,,,reviewed,us,sko
1986-05-15T16:45:22.320Z,41.999,23.164,10,3.9,mb,,,,1.4,us,usp0002u1u,2014-11-07T00:38:23.917Z,Bulgaria,earthquake,,,,2,reviewed,us,us
1986-05-15T16:37:16.100Z,41.986,23.13,10,3.3,m,,,,1.5,us,usp0002u1t,2014-11-07T00:38:23.914Z,Bulgaria,earthquake,,,,,reviewed,us,tir
1986-03-27T21:42:40.590Z,42.056,26.154,10,3.7,mb,,,,0.6,us,usp0002sbm,2014-11-07T00:38:06.092Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1986-02-21T06:18:35.210Z,43.348,26.128,15.5,4.2,mb,,,,1.1,us,usp0002r61,2014-11-07T00:37:56.338Z,Bulgaria,earthquake,,3.9,,11,reviewed,us,us
1986-02-21T05:39:55.950Z,43.321,25.968,20.5,5.4,mw,,,,1.2,us,usp0002r60,2016-11-09T21:55:52.638Z,Bulgaria,earthquake,,3,,,reviewed,us,hrv
1985-11-09T23:42:55.090Z,41.722,24.48,10,3.9,mb,,,,1.4,us,usp0002mm5,2014-11-07T00:37:27.604Z,Bulgaria,earthquake,,,,2,reviewed,us,us
1985-10-12T21:41:23.730Z,41.513,22.285,10,2.8,ml,,,,0.5,us,usp0002krb,2014-11-07T00:37:19.340Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-11T17:44:16.160Z,41.866,22.996,10,2.8,ml,,,,0.4,us,usp0002kpz,2014-11-07T00:37:19.020Z,Bulgaria,earthquake,,,,,reviewed,us,the
1985-10-11T11:43:34.040Z,41.517,23.124,10,1.8,ml,,,,0.4,us,usp0002kpv,2014-11-07T00:37:18.988Z,Bulgaria,earthquake,,,,,reviewed,us,the
1985-10-11T09:04:13.720Z,41.508,22.287,10,2.6,ml,,,,0.6,us,usp0002kpt,2014-11-07T00:37:18.983Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-11T04:45:37.830Z,41.485,22.283,10,2.6,ml,,,,0.9,us,usp0002kpm,2014-11-07T00:37:18.965Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-09T16:56:49.020Z,41.586,23.125,10,1.4,ml,,,,1,us,usp0002kmz,2014-11-07T00:37:18.753Z,Bulgaria,earthquake,,,,,reviewed,us,the
1985-10-08T20:05:24.640Z,41.431,22.302,10,2.3,ml,,,,0.9,us,usp0002kkv,2014-11-07T00:37:18.449Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-06T14:20:14.810Z,41.454,22.282,10,2.3,ml,,,,0.4,us,usp0002kht,2014-11-07T00:37:18.048Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-04T15:09:13.950Z,41.451,22.38,10,2.4,ml,,,,0.3,us,usp0002kfc,2014-11-07T00:37:17.388Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-02T02:32:53.860Z,41.474,22.304,17.2,3.8,mb,,,,1.1,us,usp0002kce,2014-11-07T00:37:16.105Z,Macedonia,earthquake,,3.4,,2,reviewed,us,us
1985-10-01T21:00:53.690Z,41.469,22.392,10,3,ml,,,,0.6,us,usp0002kc9,2014-11-07T00:37:16.011Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-10-01T13:25:02.710Z,41.474,22.31,9.5,3.5,ml,,,,1.1,us,usp0002kbw,2014-11-07T00:37:15.685Z,Macedonia,earthquake,,4.2,,,reviewed,us,the
1985-10-01T02:48:54.200Z,41.495,22.36,10,2.4,ml,,,,0.5,us,usp0002kb4,2014-11-07T00:37:15.123Z,Macedonia,earthquake,,,,,reviewed,us,the
1985-09-17T06:53:33.730Z,41.887,23.019,10,4.6,ml,,,,1.3,us,usp0002juf,2014-11-07T00:37:10.738Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1985-06-12T14:05:19.180Z,43.123,27.49,10,4.3,mb,,,,1,us,usp0002fs4,2014-11-07T00:36:43.483Z,Bulgaria,earthquake,,,,12,reviewed,us,us
1985-02-16T06:33:40.850Z,42.051,23.636,10,4.5,mb,,,,1.2,us,usp0002by5,2014-11-07T00:36:10.735Z,Bulgaria,earthquake,,,,4,reviewed,us,us
1984-08-13T00:08:34.540Z,41.714,23.657,10,2.7,ml,,,,0.9,us,usp00026cx,2014-11-07T00:35:18.541Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1984-01-23T10:26:34.060Z,41.928,23.393,12.1,3.8,mb,,,,1,us,usp00021gd,2014-11-07T00:34:24.012Z,Bulgaria,earthquake,,1.3,,3,reviewed,us,us
1984-01-23T09:29:26.130Z,41.897,23.422,9.7,3.5,mb,,,,1.1,us,usp00021ga,2014-11-07T00:34:24.002Z,Bulgaria,earthquake,,1.6,,1,reviewed,us,us
1983-12-22T14:56:46.480Z,42.762,23.386,17.4,3.7,mb,,,,1,us,usp00020qh,2014-11-07T00:34:16.972Z,Bulgaria,earthquake,,2.7,,2,reviewed,us,us
1983-11-10T17:28:21.930Z,43.122,27.497,10,4.4,mb,,,,1.3,us,usp0001zq9,2014-11-07T00:34:07.730Z,Bulgaria,earthquake,,,,22,reviewed,us,us
1983-01-15T21:15:36.000Z,41.309,22.384,10,3,ml,,,,0.9,us,usp0001s8h,2014-11-07T00:32:29.513Z,Macedonia,earthquake,,,,,reviewed,us,sko
1982-12-30T12:11:13.430Z,41.763,23.112,10,3.5,ml,,,,0.7,us,usp0001rw2,2014-11-07T00:32:23.328Z,Bulgaria,earthquake,,,,,reviewed,us,ath
1982-08-27T09:58:55.940Z,43.718,26.068,33,4.7,mb,,,,1.1,us,usp0001p96,2014-11-07T00:31:47.553Z,Bulgaria,earthquake,,,,4,reviewed,us,us
1982-04-27T03:51:49.800Z,41.884,23.291,10,3.5,mb,,,,1.1,us,usp0001kyw,2014-11-07T00:31:11.757Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1982-03-06T08:59:51.710Z,42.823,28.47,10,3.5,mb,,,,0.8,us,usp0001jzh,2014-11-07T00:30:57.687Z,Black Sea,earthquake,,,,1,reviewed,us,us
1982-01-13T04:15:33.490Z,41.449,22.728,5,2.4,ml,,,,0.4,us,usp0001j0j,2014-11-07T00:30:40.391Z,Macedonia,earthquake,,1.7,,,reviewed,us,sko
1981-12-08T13:26:23.930Z,42.462,22.716,10,2.2,ml,,,,0.4,us,usp0001ham,2014-11-07T00:30:30.439Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1981-10-10T23:16:49.270Z,41.379,22.528,8.6,2.7,ml,,,,0.9,us,usp0001gd1,2014-11-07T00:30:13.155Z,Macedonia,earthquake,,3.2,,,reviewed,us,sko
1981-09-30T12:03:03.690Z,41.727,23.249,10,4.2,mb,,,,1.4,us,usp0001g6b,2014-11-07T00:30:08.216Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1981-09-07T17:43:10.610Z,41.376,22.496,10,4.1,mb,,,,1,us,usp0001fqx,2014-11-07T00:30:04.016Z,Macedonia,earthquake,,,,16,reviewed,us,us
1981-08-30T15:40:36.780Z,42.181,25.228,10,3.8,mb,,,,1.2,us,usp0001fk0,2014-11-07T00:29:59.063Z,Bulgaria,earthquake,,,,2,reviewed,us,us
1981-08-18T20:49:43.160Z,41.317,22.535,10,3.2,ml,,,,1.1,us,usp0001fbz,2014-11-07T00:29:56.567Z,Macedonia,earthquake,,,,,reviewed,us,tir
1981-07-23T06:15:51.360Z,43.198,27.498,28.1,4.1,mb,,,,0.9,us,usp0001evw,2014-11-07T00:29:48.861Z,Bulgaria,earthquake,,2.1,,2,reviewed,us,us
1981-05-06T04:41:19.640Z,41.755,24.019,10,3.1,mb,,,,0.8,us,usp0001dj2,2014-11-07T00:29:27.100Z,Bulgaria,earthquake,,,,1,reviewed,us,us
1980-03-09T16:52:24.500Z,43.057,23.396,22,4.3,mb,,,,,us,usp00015xa,2014-11-06T23:24:18.882Z,Bulgaria,earthquake,,,,,reviewed,us,us
1979-09-13T12:06:44.500Z,42.106,25.273,45,4.3,mb,,,,,us,usp00012xp,2014-11-06T23:22:05.443Z,Bulgaria,earthquake,,,,,reviewed,us,us
1979-02-14T19:00:46.400Z,41.706,26.221,10,3.2,ml,,,,,us,usp0000yv0,2014-11-06T23:21:57.032Z,Bulgaria-Greece-Turkey border region,earthquake,,,,,reviewed,us,isk
1978-12-31T18:09:20.200Z,41.933,23.201,10,3.9,mb,,,,,us,usp0000y75,2014-11-06T23:21:55.556Z,Bulgaria,earthquake,,,,,reviewed,us,us
1978-12-31T16:26:07.000Z,42.043,23.211,22,4.4,mb,,,,,us,usp0000y74,2014-11-06T23:21:55.554Z,Bulgaria,earthquake,,,,,reviewed,us,us
1978-12-31T15:56:14.000Z,41.991,23.193,22,4.4,mb,,,,,us,usp0000y72,2014-11-06T23:21:55.553Z,Bulgaria,earthquake,,,,,reviewed,us,us
1978-11-17T01:43:10.900Z,42.089,25.854,10,3.5,ml,,,,,us,usp0000xg6,2014-11-06T23:21:53.840Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1978-11-17T01:28:49.900Z,42.141,25.778,10,3.6,ml,,,,,us,usp0000xg5,2014-11-06T23:21:53.838Z,Bulgaria,earthquake,,,,,reviewed,us,isk
1978-06-27T12:18:21.600Z,42.141,24.068,14,4.2,mb,,,,,us,usp0000vb4,2014-11-06T23:21:50.090Z,Bulgaria,earthquake,,,,,reviewed,us,us
1978-06-15T01:10:41.300Z,41.394,23.102,10,3.4,mb,,,,,us,usp0000v25,2014-11-06T23:21:49.701Z,Bulgaria,earthquake,,,,,reviewed,us,us
1977-11-23T06:01:45.000Z,41.983,24.952,33,3.5,ml,,,,,us,usp0000rny,2014-11-06T23:21:45.382Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1977-11-17T06:28:09.100Z,42.024,24.078,12,4.7,mb,,,,,us,usp0000rjh,2014-11-06T23:21:45.275Z,Bulgaria,earthquake,,,,,reviewed,us,us
1977-11-07T20:35:23.500Z,42.065,24.033,33,2.2,ml,,,,,us,usp0000rds,2014-11-06T23:21:45.121Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1977-11-06T02:48:44.900Z,42.08,24.057,23,4.8,mb,,,,,us,usp0000rd2,2014-11-06T23:21:45.100Z,Bulgaria,earthquake,,,,,reviewed,us,us
1977-11-05T00:18:08.100Z,42.066,24.096,33,2.7,ml,,,,,us,usp0000rcp,2014-11-06T23:21:45.088Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1977-11-04T23:48:52.300Z,41.998,24.125,33,3,ml,,,,,us,usp0000rcm,2014-11-06T23:21:45.087Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1977-11-03T02:38:04.300Z,42.175,24.211,33,3.3,ml,,,,,us,usp0000rbp,2014-11-06T23:21:45.056Z,Bulgaria,earthquake,,,,,reviewed,us,sko
1977-11-03T02:22:54.900Z,42.106,23.972,6,5.2,mb,,,,,us,usp0000rbn,2016-11-09T23:52:33.191Z,Bulgaria,earthquake,,,,,reviewed,us,us
1976-08-31T11:20:09.500Z,41.95,23.192,48,3.4,mb,,,,,us,usp0000j4u,2014-11-06T23:21:36.971Z,Bulgaria,earthquake,,,,,reviewed,us,us
1975-11-02T13:07:33.300Z,41.866,23.296,2,3,mb,,,,,us,usp0000ddp,2014-11-06T23:21:32.476Z,Bulgaria,earthquake,,,,,reviewed,us,us
1975-08-31T23:49:57.200Z,41.968,23.191,33,3.8,mb,,,,,us,usp0000cnv,2014-11-06T23:21:31.801Z,Bulgaria,earthquake,,,,,reviewed,us,us
1975-01-13T08:43:54.600Z,42.034,22.927,37,3.4,mb,,,,,us,usp00009gf,2014-11-06T23:21:28.379Z,Bulgaria,earthquake,,,,,reviewed,us,us
1974-02-27T08:28:39.900Z,41.6,23.393,21,3.4,mb,,,,,us,usp00005e9,2014-11-06T23:21:23.024Z,Bulgaria,earthquake,,,,,reviewed,us,us
1959-06-16T00:32:20.000Z,42.263,23.698,15,5.1,mw,,,,,iscgemsup,iscgemsup882259,2015-07-13T17:02:23.000Z,Bulgaria,earthquake,,,,,automatic,iscgem,iscgem
1956-06-30T01:50:24.000Z,43.471,28.959,15,5.5,mw,,,,,iscgem,iscgem888415,2015-05-13T18:52:50.000Z,Black Sea,earthquake,,,,,automatic,iscgem,iscgem
